,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
4038,719703483,Existing Customer,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,6,3,3,2707.0,1367,4646,73,0.505,40s,Medium
4039,708290208,Existing Customer,43,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608.0,1190,3118,76,0.087,40s,Low
4040,710431158,Existing Customer,52,F,3,Unknown,Single,Unknown,Blue,36,3,1,2,10273.0,1657,3778,70,0.161,50s,Low
4041,778760808,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,39,4,1,3,8431.0,1862,2008,37,0.221,50s,Low
4042,718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852.0,1935,3689,55,0.331,60s,Medium
4043,815860008,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140.0,2183,5109,78,0.695,40s,Medium
4045,821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,4,1,4,2286.0,1641,4321,89,0.718,50s,High
4046,716961933,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,3589.0,1808,4262,70,0.504,40s,Medium
4047,712834533,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,39,5,2,4,2673.0,1275,4119,75,0.477,50s,Medium
4048,710544033,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,3,9437.0,2024,4715,78,0.214,40s,Low
4049,710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,28,3,2,2,2751.0,2258,4386,67,0.821,30s,High
4050,714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Blue,28,6,2,1,11557.0,1050,4064,75,0.091,40s,Low
4051,713166333,Existing Customer,38,F,2,High School,Married,Unknown,Blue,27,5,2,1,14831.0,1302,4467,73,0.088,30s,Low
4053,778284783,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Blue,34,5,3,2,2791.0,1979,4617,70,0.709,40s,High
4054,716453883,Existing Customer,47,M,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889.0,1839,4423,63,0.473,40s,Medium
4055,713876958,Existing Customer,32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140.0,845,5036,76,0.06,30s,Low
4056,794967408,Existing Customer,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5,2,1,9106.0,975,3863,74,0.107,50s,Low
4058,718697583,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,2,19629.0,0,4073,79,0.0,40s,Low
4059,711799458,Existing Customer,41,M,4,Graduate,Single,$40K - $60K,Blue,36,3,1,1,6507.0,1452,4544,89,0.223,40s,Low
4061,718005108,Existing Customer,44,F,5,College,Married,Less than $40K,Blue,34,4,1,2,2096.0,1711,3692,68,0.816,40s,High
4062,717877533,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,36,5,1,1,11314.0,0,3761,70,0.0,30s,Low
4063,711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,6,1,1,1837.0,665,4752,88,0.362,50s,Medium
4066,716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,1970.0,1224,4533,65,0.621,60s,Medium
4067,772248408,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694.0,1833,3366,56,0.68,40s,Medium
4068,720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K,Blue,40,6,3,3,4476.0,0,3350,67,0.0,40s,Low
4070,710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,1953.0,1762,4590,91,0.902,40s,High
4071,712860858,Existing Customer,56,F,2,Graduate,Unknown,Unknown,Blue,45,5,1,3,5264.0,0,4943,70,0.0,50s,Low
4073,797169633,Existing Customer,41,M,4,Graduate,Single,$120K +,Blue,35,5,3,3,34516.0,825,3127,51,0.024,40s,Low
4074,709922508,Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,28,4,1,1,2712.0,0,5207,79,0.0,40s,Low
4075,712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36,3,1,4,5486.0,685,2965,70,0.125,40s,Low
4076,758787333,Existing Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,45,4,1,2,18096.0,2404,3880,68,0.133,50s,Low
4078,717387933,Existing Customer,49,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,3,2976.0,2257,3837,57,0.758,40s,High
4079,738195708,Existing Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,6,1,3,16741.0,1225,3608,56,0.073,40s,Low
4080,708560733,Existing Customer,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,3714.0,2517,4715,85,0.678,40s,Medium
4082,768972558,Existing Customer,43,M,5,High School,Married,$120K +,Blue,37,4,3,4,11099.0,0,3980,77,0.0,40s,Low
4083,716899233,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Gold,20,6,4,3,15987.0,1965,4542,70,0.123,40s,Low
4084,715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K,Blue,35,4,4,4,4406.0,1247,3964,76,0.283,40s,Low
4085,713264583,Existing Customer,43,M,2,High School,Married,$120K +,Silver,23,3,3,2,34516.0,1153,4486,71,0.033,40s,Low
4086,716769783,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,40,3,2,4,5104.0,736,3943,78,0.144,40s,Low
4088,716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956.0,1053,4924,70,0.538,40s,Medium
4089,715719033,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,3,2,3317.0,2517,3772,74,0.759,30s,High
4091,788246958,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,36,3,1,2,6038.0,0,4375,81,0.0,40s,Low
4092,720419358,Existing Customer,35,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,1,2942.0,2100,4548,71,0.714,30s,High
4093,772545858,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,39,4,2,3,5095.0,0,3808,89,0.0,40s,Low
4094,771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438.3,0,3778,69,0.0,40s,Low
4095,717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111.0,868,4791,68,0.086,40s,Low
4097,710626758,Existing Customer,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,6,1,3,2761.0,0,3706,65,0.0,40s,Low
4098,791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0,748,4904,81,0.133,40s,Low
4099,718762308,Existing Customer,35,F,1,Graduate,Single,Unknown,Blue,36,6,2,3,6622.0,2126,3668,60,0.321,30s,Medium
4100,716841783,Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733.0,1292,5080,85,0.069,50s,Low
4101,794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0,1345,4009,73,0.594,30s,Medium
4102,721359183,Existing Customer,33,F,2,Unknown,Married,$40K - $60K,Blue,19,4,3,4,2907.0,1537,4390,76,0.529,30s,Medium
4105,708549033,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0,1276,5025,70,0.621,50s,Medium
4106,708378108,Existing Customer,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5,3,2,2147.0,771,4631,76,0.359,30s,Medium
4107,826168083,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,3,3,3,1757.0,1307,4750,72,0.744,40s,High
4109,715312158,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,29,4,2,3,2670.0,2079,3895,59,0.779,40s,High
4110,711688983,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0,1692,3060,66,0.079,50s,Low
4111,714393708,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,2254.0,533,4913,84,0.236,50s,Low
4112,789477483,Existing Customer,40,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,4433.0,1488,3847,76,0.336,40s,Medium
4113,712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739,4078,77,0.514,50s,Medium
4116,709285683,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3,0,4509,74,0.0,40s,Low
4117,789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786.0,1635,4532,82,0.587,40s,Medium
4118,772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,2476.0,1944,4025,65,0.785,40s,High
4120,717045033,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0,757,4677,87,0.089,40s,Low
4121,710503308,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,29,6,1,2,9554.0,2337,4049,71,0.245,40s,Low
4122,757167633,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0,642,3836,81,0.146,50s,Low
4123,779739783,Existing Customer,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6,3,2,19826.0,1389,3561,73,0.07,40s,Low
4124,758653833,Existing Customer,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,3,2173.0,0,4392,83,0.0,30s,Low
4125,771288258,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545.0,1894,4660,68,0.744,40s,High
4127,708433683,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,37,3,2,3,3164.0,2201,4410,86,0.696,50s,Medium
4128,713175483,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,2,6022.0,871,3745,74,0.145,40s,Low
4130,789238683,Existing Customer,53,M,2,Uneducated,Divorced,$120K +,Blue,42,4,2,2,22664.0,0,4586,89,0.0,50s,Low
4131,710502258,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,36,5,3,4,2527.0,2204,4598,85,0.872,30s,High
4133,719464758,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3,604,4219,83,0.42,50s,Medium
4134,708442158,Existing Customer,51,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.0,1516,3801,61,0.245,50s,Low
4136,717093858,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154.0,1490,3664,63,0.692,40s,Medium
4137,711654558,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6,3,4,2179.0,1632,4025,69,0.749,40s,High
4138,718924983,Existing Customer,59,M,0,Uneducated,Single,$60K - $80K,Blue,48,5,1,3,4906.0,1302,4833,80,0.265,50s,Low
4139,717463608,Existing Customer,38,F,1,Unknown,Married,$40K - $60K,Blue,26,5,3,1,2346.0,1407,4116,79,0.6,30s,Medium
4140,715779333,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0,0,3895,71,0.0,40s,Low
4142,709239483,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,36,5,3,1,2721.0,1527,4622,88,0.561,40s,Medium
4143,779703258,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,24,3,3,1,2069.0,1393,4962,70,0.673,40s,Medium
4144,709719333,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,29,6,3,4,28422.0,1258,4841,80,0.044,40s,Low
4145,717016833,Existing Customer,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3,0,4282,69,0.0,30s,Low
4146,711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0,4416,68,0.0,40s,Low
4149,720575058,Existing Customer,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589.0,1693,4259,83,0.654,40s,Medium
4150,770828358,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138.0,0,4839,61,0.0,30s,Low
4151,721361433,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502.0,1785,4469,87,0.396,50s,Medium
4152,770268933,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Silver,38,3,2,2,33521.0,928,4115,66,0.028,40s,Low
4153,716204883,Existing Customer,53,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0,1728,3935,66,0.246,50s,Low
4154,715506258,Existing Customer,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001,4477,83,0.122,50s,Low
4156,772655733,Existing Customer,41,M,1,Uneducated,Single,$80K - $120K,Blue,31,6,2,4,2404.0,1887,4489,75,0.785,40s,High
4159,718522308,Existing Customer,41,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,14345.0,960,4045,72,0.067,40s,Low
4160,716308683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524.0,1993,4267,66,0.305,40s,Medium
4161,719056833,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,46,5,1,4,2281.0,920,3968,66,0.403,50s,Medium
4162,712303908,Existing Customer,47,F,4,College,Married,Less than $40K,Blue,38,3,1,2,2633.0,1924,3407,66,0.731,40s,High
4163,715572783,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0,4573,93,0.0,50s,Low
4164,712854633,Existing Customer,49,F,2,Unknown,Single,Unknown,Blue,39,4,1,3,11320.0,0,2845,57,0.0,40s,Low
4165,779340183,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,35,3,2,4,2482.0,916,4295,72,0.369,50s,Medium
4166,771952683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0,3847,63,0.0,40s,Low
4167,716639058,Existing Customer,51,M,2,Graduate,Single,$120K +,Blue,40,4,3,3,26308.0,0,3278,53,0.0,50s,Low
4168,779027733,Existing Customer,53,F,4,Unknown,Single,Less than $40K,Blue,34,6,2,2,6721.0,1115,3718,51,0.166,50s,Low
4169,713368833,Existing Customer,49,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205.0,2233,3906,64,0.36,40s,Medium
4170,713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458,4487,61,0.556,30s,Medium
4173,711255858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,4,2,3,8777.0,1668,4141,83,0.19,40s,Low
4175,709788783,Existing Customer,47,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3,2,1,4907.0,773,5088,71,0.158,40s,Low
4176,752199183,Existing Customer,51,F,1,Uneducated,Married,Unknown,Blue,44,6,2,1,3553.0,0,4923,89,0.0,50s,Low
4177,789707433,Existing Customer,41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313,4370,68,0.522,40s,Medium
4179,779468808,Existing Customer,43,M,1,High School,Married,$40K - $60K,Blue,25,6,3,3,1616.0,0,4961,78,0.0,40s,Low
4180,770917608,Existing Customer,42,F,1,Uneducated,Married,Less than $40K,Blue,29,3,4,2,2756.0,1911,4656,62,0.693,40s,Medium
4182,771488583,Existing Customer,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,4186,72,0.0,40s,Low
4183,717202908,Existing Customer,39,M,5,College,Married,$80K - $120K,Blue,29,3,3,4,34198.0,1804,4270,59,0.053,30s,Low
4184,720696558,Existing Customer,44,M,2,Graduate,Single,$80K - $120K,Blue,31,5,2,4,34516.0,1311,4485,85,0.038,40s,Low
4185,788989083,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864,4535,82,0.662,50s,Medium
4186,720398958,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,43,6,2,3,2126.0,1257,4340,70,0.591,50s,Medium
4187,716530533,Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1,4,2573.0,1640,4094,77,0.637,40s,Medium
4188,716044383,Existing Customer,41,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0,4191,65,0.0,40s,Low
4190,711657783,Existing Customer,50,F,2,College,Single,Less than $40K,Blue,41,6,3,4,1438.3,0,4617,67,0.0,50s,Low
4191,715423233,Existing Customer,46,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.0,796,3539,57,0.445,40s,Medium
4192,719264058,Existing Customer,51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,4305,51,0.393,50s,Medium
4194,798030933,Existing Customer,47,M,4,College,Single,$60K - $80K,Blue,41,5,2,3,15594.0,0,4745,75,0.0,40s,Low
4197,778949133,Existing Customer,44,M,1,Uneducated,Married,$80K - $120K,Blue,29,4,3,3,13298.0,1694,3476,66,0.127,40s,Low
4200,716842908,Existing Customer,41,F,5,Uneducated,Single,Less than $40K,Blue,30,4,2,1,1762.0,1051,4986,80,0.596,40s,Medium
4201,787513533,Existing Customer,47,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,3,2245.0,1503,3344,54,0.669,40s,Medium
4202,717949983,Existing Customer,47,M,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,3,8168.0,2137,3554,82,0.262,40s,Low
4205,717549408,Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,36,3,1,3,20485.0,0,3024,51,0.0,40s,Low
4206,807600633,Existing Customer,44,F,2,Doctorate,Divorced,Unknown,Blue,39,6,4,1,9856.0,671,5408,83,0.068,40s,Low
4207,770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,4830,82,0.496,40s,Medium
4208,765584208,Existing Customer,43,F,3,Unknown,Divorced,Less than $40K,Blue,30,3,2,1,2905.0,2079,4444,84,0.716,40s,High
4209,811989858,Existing Customer,49,M,4,Uneducated,Unknown,$60K - $80K,Silver,44,6,3,2,32244.0,0,3501,65,0.0,40s,Low
4210,721276383,Existing Customer,47,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,2,3,5624.0,1216,3843,66,0.216,40s,Low
4211,708585933,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1656.0,1429,4258,77,0.863,40s,High
4213,709236633,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3,1,3,6608.0,2270,4033,58,0.344,40s,Medium
4214,827948133,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,5062.0,1423,4535,68,0.281,40s,Low
4215,718946358,Existing Customer,44,M,3,Uneducated,Single,$40K - $60K,Blue,30,3,3,2,1547.0,0,4348,63,0.0,40s,Low
4216,714400308,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,4545,83,0.149,60s,Low
4217,789670533,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,4300,67,0.0,40s,Low
4218,770942283,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,33,4,3,2,3670.0,0,4811,68,0.0,40s,Low
4219,827074758,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,5228,61,0.564,40s,Medium
4220,818326083,Existing Customer,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,4385,91,0.616,50s,Medium
4222,709449333,Existing Customer,49,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,4097,72,0.45,40s,Medium
4223,788840283,Existing Customer,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,4741,86,0.72,40s,High
4224,716013858,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,20231.0,1434,5002,78,0.071,50s,Low
4226,751422258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,3317,71,0.0,40s,Low
4227,715691808,Existing Customer,41,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,3,4,7764.0,621,3955,72,0.08,40s,Low
4230,712778658,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,4238,63,0.454,50s,Medium
4231,789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,4056,81,0.173,40s,Low
4232,778965183,Existing Customer,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5,3,2,5869.0,2517,4166,85,0.429,40s,Medium
4233,714462558,Existing Customer,44,F,5,Unknown,Married,Unknown,Blue,36,4,2,3,5791.0,0,4556,67,0.0,40s,Low
4235,800869758,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,3967,76,0.645,40s,Medium
4236,807426033,Existing Customer,37,M,2,Unknown,Single,$60K - $80K,Blue,32,4,1,1,2865.0,1176,3462,61,0.41,30s,Medium
4237,720091083,Existing Customer,43,M,4,Graduate,Married,$120K +,Blue,31,6,1,3,6467.0,1887,4098,61,0.292,40s,Low
4238,709679658,Existing Customer,58,F,2,Graduate,Single,$40K - $60K,Blue,50,4,3,3,5386.0,0,4846,84,0.0,50s,Low
4239,779296908,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,28,5,3,3,1438.3,576,5098,66,0.4,40s,Medium
4240,720682308,Existing Customer,59,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4770,83,0.165,50s,Low
4243,789775308,Existing Customer,54,F,2,Doctorate,Divorced,Less than $40K,Blue,43,6,1,3,1438.3,1120,4880,77,0.779,50s,High
4245,709749483,Existing Customer,40,F,2,Graduate,Unknown,Less than $40K,Blue,29,5,1,2,2636.0,1953,4584,70,0.741,40s,High
4246,710926383,Existing Customer,32,F,2,Post-Graduate,Married,$40K - $60K,Blue,24,5,3,1,1553.0,1177,4549,68,0.758,30s,High
4249,785024808,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,47,6,2,3,3378.0,2134,4464,83,0.632,50s,Medium
4250,710277183,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,2313.0,1775,4317,68,0.767,30s,High
4251,709857033,Existing Customer,60,F,1,College,Single,$40K - $60K,Blue,50,5,1,3,1438.3,0,4148,84,0.0,60s,Low
4252,714283458,Existing Customer,40,M,2,College,Single,$80K - $120K,Blue,36,5,1,4,14544.0,0,4064,92,0.0,40s,Low
4253,716702358,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,33,5,3,2,2337.0,698,4048,83,0.299,40s,Low
4254,720028683,Existing Customer,49,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2720.0,1926,3806,61,0.708,40s,High
4255,757044033,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3,1,3,1965.0,1021,3968,57,0.52,40s,Medium
4256,719672283,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,33122.0,1587,3145,63,0.048,40s,Low
4257,719054733,Existing Customer,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,797,4673,69,0.554,50s,Medium
4258,793336383,Existing Customer,47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709.0,2034,4915,92,0.751,40s,High
4259,715650783,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499.0,0,4906,75,0.0,40s,Low
4262,712967508,Existing Customer,47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36,4,1,2,2572.0,1093,5038,86,0.425,40s,Medium
4263,710231433,Existing Customer,56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,1,4,3110.0,2378,3395,75,0.765,50s,High
4264,817960533,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1734.0,857,4741,84,0.494,40s,Medium
4266,754851783,Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198.0,2218,4423,90,0.116,30s,Low
4267,808743558,Existing Customer,42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,4804,66,0.554,40s,Medium
4268,720844008,Existing Customer,54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990.0,1747,5216,87,0.878,50s,High
4269,714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,3337,65,0.304,50s,Medium
4270,718767183,Existing Customer,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,4905,89,0.668,40s,Medium
4271,712707408,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3919,57,0.332,40s,Medium
4272,789859833,Existing Customer,41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,4388,67,0.703,40s,High
4274,712311258,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,4634,54,0.661,40s,Medium
4276,715340733,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,4792,62,0.0,30s,Low
4277,797495958,Existing Customer,42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,4277,80,0.0,40s,Low
