,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
7854,711742758,Attrited Customer,43,F,5,College,Single,$40K - $60K,Blue,32,2,3,1,11508.0,0,5242,74,0.0,40s,Low
7857,712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,10908.0,0,4883,42,0.0,40s,Low
7865,711332883,Attrited Customer,62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,3,7547.0,2477,5294,73,0.328,60s,Medium
7866,717696333,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue,36,4,3,3,34516.0,0,5425,60,0.0,40s,Low
7885,718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516.0,0,5547,75,0.0,50s,Low
7898,789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,4,23026.0,2517,4909,52,0.109,40s,Low
7900,711249858,Attrited Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,2,29890.0,0,3315,47,0.0,40s,Low
7905,719071158,Attrited Customer,54,F,0,Graduate,Single,Unknown,Platinum,38,2,2,2,34516.0,0,3901,54,0.0,50s,Low
7911,719714658,Attrited Customer,61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218.0,0,5272,62,0.0,60s,Low
7921,716858433,Attrited Customer,43,F,4,Graduate,Single,Less than $40K,Blue,32,4,3,1,3015.0,0,5372,75,0.0,40s,Low
7923,714052158,Attrited Customer,49,M,2,High School,Married,$120K +,Blue,39,2,3,2,11714.0,949,5366,68,0.081,40s,Low
7931,720178158,Attrited Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,5,3,3,7552.0,0,5537,63,0.0,40s,Low
7933,710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,35,5,3,2,6080.0,787,4866,56,0.129,40s,Low
7934,720698883,Attrited Customer,51,M,1,High School,Single,$80K - $120K,Blue,38,2,3,3,28605.0,0,5524,67,0.0,50s,Low
7935,780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2,2,2,2886.0,925,5481,58,0.321,40s,Medium
7936,714190983,Attrited Customer,51,F,2,Graduate,Single,Unknown,Platinum,32,2,3,3,34516.0,531,5418,65,0.015,50s,Low
7946,742865883,Attrited Customer,46,F,3,Unknown,Single,$40K - $60K,Blue,39,4,3,3,9110.0,2517,5290,69,0.276,40s,Low
7954,755212608,Attrited Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,43,4,3,3,13067.0,0,5468,71,0.0,50s,Low
7955,716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399.0,0,5529,78,0.0,40s,Low
7966,711613308,Attrited Customer,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2,1,2,2236.0,710,2562,38,0.318,50s,Medium
7967,718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,3922,51,0.381,30s,Medium
7968,718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,2082.0,1794,3423,48,0.862,40s,High
7973,813804783,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,3,2667.0,0,4399,54,0.0,40s,Low
7975,715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879.0,0,7786,81,0.0,30s,Low
7980,718732833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,2783.0,1763,3967,42,0.633,50s,Medium
7982,803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver,33,6,3,2,14806.0,2517,4804,57,0.17,40s,Low
7986,820666083,Attrited Customer,41,M,2,Graduate,Single,$120K +,Blue,37,5,3,4,27742.0,2517,8646,85,0.091,40s,Low
7987,712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver,41,6,2,3,14563.0,1309,6408,70,0.09,50s,Low
7988,713131158,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,46,1,3,1,10286.0,0,8199,59,0.0,50s,Low
7992,718113633,Attrited Customer,41,M,3,Uneducated,Married,$120K +,Blue,36,1,2,3,34516.0,0,5603,56,0.0,40s,Low
7995,708229308,Attrited Customer,49,F,2,Unknown,Married,Less than $40K,Blue,41,5,2,2,3243.0,0,6059,71,0.0,40s,Low
8009,709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987.0,0,7681,71,0.0,40s,Low
8013,709764483,Attrited Customer,61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,1,1,2,6157.0,581,4041,65,0.094,60s,Low
8019,717580458,Attrited Customer,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,2,3,2,19333.0,0,7847,63,0.0,40s,Low
8024,710161083,Attrited Customer,62,F,0,Uneducated,Single,Less than $40K,Blue,36,6,3,3,5780.0,0,6613,40,0.0,60s,Low
8032,715799808,Attrited Customer,52,M,0,High School,Single,$60K - $80K,Blue,39,4,3,2,3764.0,0,6574,69,0.0,50s,Low
8034,711838008,Attrited Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,28,2,3,2,6407.0,478,9322,77,0.075,30s,Low
8040,708369633,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Gold,36,6,3,2,15487.0,1847,7031,67,0.119,30s,Low
8043,714959358,Attrited Customer,50,M,3,High School,Married,$80K - $120K,Silver,36,5,3,3,34516.0,2292,8045,71,0.066,50s,Low
8045,719593608,Attrited Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870.0,0,7661,61,0.0,50s,Low
8046,715830558,Attrited Customer,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516.0,397,7454,81,0.012,50s,Low
8048,716088783,Attrited Customer,60,M,0,College,Married,$80K - $120K,Blue,50,1,4,2,29239.0,0,8169,65,0.0,60s,Low
8050,715630983,Attrited Customer,31,F,0,Graduate,Single,Less than $40K,Blue,21,4,2,3,4598.0,0,6317,77,0.0,30s,Low
8051,712768983,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,4,2,34516.0,230,8629,65,0.007,50s,Low
8052,716881683,Attrited Customer,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,3435.0,2517,5567,51,0.733,40s,High
8060,717529233,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3,2,3319.0,0,4840,44,0.0,40s,Low
8064,711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,21398.0,0,3119,53,0.0,60s,Low
8065,719683158,Attrited Customer,56,F,2,Unknown,Married,Less than $40K,Blue,48,2,4,2,4746.0,0,7154,66,0.0,50s,Low
8086,718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,2,2,3768.0,0,6639,71,0.0,30s,Low
8095,811076883,Attrited Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,40,1,4,3,7979.0,0,5056,63,0.0,40s,Low
8098,716863458,Attrited Customer,44,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,3,3,34516.0,569,8570,68,0.016,40s,Low
8099,766821033,Attrited Customer,61,M,0,Unknown,Single,$120K +,Blue,46,6,3,3,4650.0,1162,7976,74,0.25,60s,Low
8103,714615258,Attrited Customer,32,M,1,High School,Single,$40K - $60K,Blue,36,6,3,2,4819.0,2134,9330,64,0.443,30s,Medium
8116,710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,36,2,3,2,4620.0,0,6644,61,0.0,40s,Low
8119,713514633,Attrited Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,50,2,4,2,6224.0,0,8291,69,0.0,50s,Low
8124,717571683,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,4536,61,0.0,40s,Low
8137,712916958,Attrited Customer,55,F,2,Graduate,Married,Unknown,Blue,36,5,3,2,12494.0,0,7026,69,0.0,50s,Low
8138,716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,7486,64,0.049,30s,Low
8143,800758233,Attrited Customer,30,M,0,College,Single,$60K - $80K,Blue,24,6,2,2,4109.0,0,8642,77,0.0,30s,Low
8149,821241708,Attrited Customer,47,M,4,Unknown,Unknown,$80K - $120K,Blue,42,1,4,1,7953.0,0,8670,74,0.0,40s,Low
8152,709259958,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,44,1,3,2,5541.0,2517,9195,73,0.454,50s,Medium
8161,709213458,Attrited Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,22993.0,0,7867,75,0.0,40s,Low
8171,718252533,Attrited Customer,30,F,0,Graduate,Divorced,Less than $40K,Blue,18,5,1,1,4203.0,996,7292,68,0.237,30s,Low
8173,717898758,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207.0,0,5838,74,0.0,50s,Low
8183,708662583,Attrited Customer,41,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,27945.0,0,8345,70,0.0,40s,Low
8189,708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512.0,1664,8019,57,0.09,50s,Low
8196,709075533,Attrited Customer,41,M,5,Uneducated,Single,$80K - $120K,Blue,32,4,3,3,12094.0,0,8607,90,0.0,40s,Low
8201,714361083,Attrited Customer,40,F,2,College,Single,Less than $40K,Blue,36,4,2,3,5989.0,0,5843,60,0.0,40s,Low
8202,714608583,Attrited Customer,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287.0,0,8392,69,0.0,40s,Low
8211,709928358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554.0,0,8528,87,0.0,40s,Low
8219,715051608,Attrited Customer,34,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719.0,2517,9183,51,0.259,30s,Low
8225,717439983,Attrited Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,28,1,3,3,14774.0,2517,8293,63,0.17,40s,Low
8226,714391683,Attrited Customer,39,M,4,Unknown,Married,$60K - $80K,Gold,36,4,3,2,34516.0,2517,8248,66,0.073,30s,Low
8228,708841233,Attrited Customer,41,M,2,College,Married,$80K - $120K,Blue,33,2,3,3,14682.0,2517,8193,72,0.171,40s,Low
8241,713632983,Attrited Customer,43,M,4,High School,Married,$80K - $120K,Blue,35,2,3,2,10588.0,503,7886,70,0.048,40s,Low
8244,719612583,Attrited Customer,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091.0,0,8127,74,0.0,50s,Low
8253,718333983,Attrited Customer,57,M,4,Unknown,Divorced,$120K +,Blue,36,2,2,3,13694.0,2219,9040,63,0.162,50s,Low
8259,717518733,Attrited Customer,56,F,2,High School,Married,Less than $40K,Blue,46,4,3,3,9463.0,764,7106,61,0.081,50s,Low
8266,708805908,Attrited Customer,30,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,10017.0,726,9299,68,0.072,30s,Low
8267,710155158,Attrited Customer,37,M,2,Uneducated,Unknown,$80K - $120K,Blue,18,1,1,2,31832.0,518,10201,59,0.016,30s,Low
8270,720353808,Attrited Customer,34,M,3,High School,Unknown,$80K - $120K,Silver,21,1,2,3,34516.0,0,9177,50,0.0,30s,Low
8273,717047583,Attrited Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779.0,2517,8912,63,0.527,40s,Medium
8279,712895733,Attrited Customer,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,34516.0,572,8659,81,0.017,40s,Low
8281,719629308,Attrited Customer,55,F,2,Unknown,Single,Unknown,Silver,37,2,2,3,34516.0,1783,8472,80,0.052,50s,Low
8282,754443033,Attrited Customer,50,M,1,Graduate,Single,$80K - $120K,Silver,43,6,3,3,34516.0,432,9045,72,0.013,50s,Low
8290,720748608,Attrited Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,1,2,2,3575.0,0,7672,66,0.0,40s,Low
8291,709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508.0,0,7507,78,0.0,40s,Low
8293,720512433,Attrited Customer,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,6,4,3,15219.0,2281,7625,78,0.15,50s,Low
8300,710878308,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,3699.0,913,7297,71,0.247,50s,Low
8316,713390433,Attrited Customer,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,34516.0,2517,6782,67,0.073,40s,Low
8329,712010358,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999.0,0,7567,76,0.0,40s,Low
8333,711432258,Attrited Customer,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178.0,0,7914,54,0.0,50s,Low
8336,714294183,Attrited Customer,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9580.0,132,5385,51,0.014,50s,Low
8340,708354858,Attrited Customer,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938.0,0,8192,80,0.0,50s,Low
8343,708301683,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798.0,1059,8038,90,0.051,40s,Low
8346,712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844.0,1273,6549,75,0.051,40s,Low
8348,720597108,Attrited Customer,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9943.0,2138,8325,54,0.215,40s,Low
8354,719767683,Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,39,2,3,3,16983.0,0,8526,79,0.0,40s,Low
8355,715321008,Attrited Customer,39,M,2,Unknown,Married,$120K +,Blue,36,6,3,3,34516.0,2517,7866,63,0.073,30s,Low
8360,780042633,Attrited Customer,37,F,2,Unknown,Married,Unknown,Silver,21,2,2,2,31718.0,0,7432,64,0.0,30s,Low
8361,713269533,Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,36,1,3,1,9959.0,2517,8847,85,0.253,40s,Low
8363,789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516.0,1847,7842,61,0.054,50s,Low
8366,787518258,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549.0,0,9192,77,0.0,40s,Low
8367,717631908,Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,4390.0,0,8454,69,0.0,50s,Low
8368,769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884.0,0,5107,53,0.0,50s,Low
8370,709383933,Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246.0,2517,8102,66,0.593,30s,Medium
8376,715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077.0,573,8165,87,0.052,50s,Low
8378,715714458,Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38,2,3,3,4446.0,0,8753,76,0.0,40s,Low
8395,715076358,Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,23714.0,0,8463,62,0.0,50s,Low
8397,769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744.0,0,8202,69,0.0,30s,Low
8407,778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981.0,1454,9140,64,0.061,40s,Low
8414,710980383,Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,34516.0,0,6361,74,0.0,50s,Low
8418,709971708,Attrited Customer,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701.0,0,9404,62,0.0,50s,Low
8420,720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306.0,0,6205,65,0.0,40s,Low
8421,715496058,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.0,0,7832,73,0.0,40s,Low
8424,716238483,Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918.0,2352,9138,76,0.182,50s,Low
8429,719118708,Attrited Customer,49,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,2,5855.0,0,9202,80,0.0,40s,Low
8430,779333883,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,33,3,3,3,7428.0,0,8078,62,0.0,50s,Low
8447,789817833,Attrited Customer,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,3,2,9073.0,2466,6793,60,0.272,40s,Low
8449,717060858,Attrited Customer,31,M,0,Graduate,Married,Less than $40K,Blue,36,3,2,3,6911.0,2517,8123,71,0.364,30s,Medium
8452,757291008,Attrited Customer,46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,3,2,34516.0,289,8964,76,0.008,40s,Low
8454,708963258,Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344.0,1907,8534,86,0.143,40s,Low
8455,711746133,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,37,4,3,2,32563.0,0,9220,81,0.0,50s,Low
8465,710895708,Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,27,2,3,2,3876.0,0,7712,73,0.0,30s,Low
8468,719859033,Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264.0,0,6439,63,0.0,30s,Low
8472,710155983,Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826.0,0,8585,62,0.0,50s,Low
8473,779571708,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,25,1,2,3,4259.0,0,7993,71,0.0,40s,Low
8478,713318733,Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,24,3,2,3,4097.0,0,8376,64,0.0,30s,Low
8479,709611183,Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,31,3,3,3,3952.0,0,8241,82,0.0,40s,Low
8480,712441308,Attrited Customer,41,F,4,Unknown,Single,Unknown,Blue,25,2,2,3,29295.0,0,9865,65,0.0,40s,Low
8483,711684408,Attrited Customer,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935.0,1574,8527,84,0.319,50s,Medium
8485,715825458,Attrited Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,36,3,3,2,12933.0,2239,6564,56,0.173,40s,Low
8493,711161133,Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,36,2,3,3,6071.0,0,9338,59,0.0,30s,Low
8499,713242383,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Silver,19,2,1,2,34516.0,796,7721,75,0.023,30s,Low
8502,717457008,Attrited Customer,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,9267.0,0,7991,90,0.0,40s,Low
8509,712841883,Attrited Customer,50,M,3,College,Single,$80K - $120K,Silver,36,3,3,2,34516.0,2517,7155,66,0.073,50s,Low
8510,719582058,Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001.0,1629,9102,75,0.068,40s,Low
8521,708197358,Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,4,1,3,30543.0,264,7784,63,0.009,50s,Low
8522,757247808,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,4,3,5230.0,2517,9495,61,0.481,40s,Medium
8529,710170758,Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,6,2,2,4469.0,2331,8314,67,0.522,30s,Medium
8534,780511683,Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4413.0,232,7869,76,0.053,40s,Low
8536,719847108,Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455.0,2517,8124,73,0.298,50s,Low
8538,708385533,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,3,3,11059.0,0,9524,80,0.0,40s,Low
8539,719379858,Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239.0,0,8549,73,0.0,30s,Low
8540,709657533,Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,36,2,3,2,7793.0,2270,8260,54,0.291,40s,Low
8548,712487883,Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,48,2,1,3,7464.0,0,9071,74,0.0,50s,Low
8549,753220383,Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22,2,2,3,11722.0,0,8302,78,0.0,20s,Low
8550,708340758,Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769.0,0,8109,74,0.0,40s,Low
8555,718376583,Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516.0,751,5806,40,0.022,50s,Low
8556,720827133,Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,30,1,2,2,6261.0,463,8132,64,0.074,40s,Low
8561,708948483,Attrited Customer,54,M,3,Graduate,Married,$80K - $120K,Silver,36,2,3,1,34516.0,761,8444,68,0.022,50s,Low
8563,716721483,Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,1,2,2,14458.0,2017,8696,72,0.14,50s,Low
8566,710527533,Attrited Customer,45,M,5,College,Single,$40K - $60K,Blue,36,4,3,3,4982.0,0,8586,58,0.0,40s,Low
8571,714022833,Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909.0,0,5977,58,0.0,40s,Low
8573,711156858,Attrited Customer,48,F,5,High School,Single,Less than $40K,Blue,40,1,4,3,8297.0,2517,9819,74,0.303,40s,Medium
8576,710306358,Attrited Customer,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1,1,2,9664.0,1983,7995,56,0.205,30s,Low
8581,779055033,Attrited Customer,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,1,2,2,8256.0,2416,8104,64,0.293,40s,Low
8584,714145233,Attrited Customer,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516.0,400,5112,49,0.012,30s,Low
8586,789432033,Attrited Customer,32,F,1,Graduate,Married,Less than $40K,Blue,23,1,2,3,4065.0,230,7844,64,0.057,30s,Low
8594,714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988.0,660,10211,68,0.11,20s,Low
8595,713347608,Attrited Customer,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917.0,0,9442,69,0.0,50s,Low
8605,718080558,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,4720.0,0,8798,67,0.0,40s,Low
8609,713880633,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905.0,0,8883,83,0.0,50s,Low
8617,758753283,Attrited Customer,52,M,3,Doctorate,Married,$120K +,Blue,45,1,3,3,34516.0,550,7341,71,0.016,50s,Low
8619,773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063.0,0,7463,70,0.0,30s,Low
8624,712941483,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735.0,0,6826,61,0.0,50s,Low
8626,714757083,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076.0,0,8765,84,0.0,40s,Low
8628,714136233,Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,38,5,2,3,34516.0,0,8417,72,0.0,50s,Low
8629,778888083,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307.0,0,8697,62,0.0,40s,Low
8636,718665033,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140.0,0,8177,76,0.0,40s,Low
8637,771561183,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753.0,2517,7464,66,0.183,40s,Low
8644,712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0,9980,68,0.0,40s,Low
8649,715671183,Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824.0,2517,9045,67,0.369,40s,Medium
8652,822084333,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041.0,0,8219,84,0.0,50s,Low
8653,708821733,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713.0,531,8301,70,0.027,40s,Low
8667,717174558,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129.0,0,7733,81,0.0,50s,Low
8675,713668158,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067.0,0,9212,71,0.0,30s,Low
8676,709249083,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,20,4,2,4,4283.0,0,8672,64,0.0,40s,Low
8679,713399583,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865.0,2097,8636,74,0.07,40s,Low
8689,709977933,Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959.0,199,8517,60,0.02,50s,Low
8695,710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,0,7886,64,0.0,50s,Low
8697,711460458,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973.0,0,10583,75,0.0,40s,Low
8699,710047533,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516.0,2201,8614,63,0.064,50s,Low
8700,712766208,Attrited Customer,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516.0,0,8603,84,0.0,40s,Low
8701,715150983,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021.0,0,8898,60,0.0,40s,Low
8704,714879483,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929.0,542,7773,64,0.138,30s,Low
8708,714919308,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,8135.0,0,8620,67,0.0,30s,Low
8713,759584958,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004.0,2418,10156,72,0.073,50s,Low
8716,709660233,Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526.0,2429,7775,63,0.689,50s,Medium
8719,712627083,Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768.0,0,9867,78,0.0,30s,Low
8721,711433908,Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,30,1,2,3,9491.0,0,9061,51,0.0,40s,Low
8728,711745233,Attrited Customer,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894.0,0,9351,69,0.0,30s,Low
8731,710721858,Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542.0,0,8246,59,0.0,40s,Low
8735,712457208,Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718.0,0,8100,77,0.0,50s,Low
8739,713934633,Attrited Customer,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423.0,2517,8935,87,0.569,40s,Medium
